Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None
2021-11-16 17:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=4, Cell Name=MIRP3008-4, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,9.535,46.519,38.095,83.502,15.386,114041865,31981509,92689,0,1854,1852,276,276,4,3,2878899,370381,2364539,296361,892668,182020,2388369,105459,0,0,13801150,1347821,10713,100,10713,58.524
2021-11-16 17:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=6, Cell Name=MIRP3008-6, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,10.416,34.711,47.11,97.504,18.179,96835411,73152961,1352478,0,3348,3331,24,19,89,89,4125544,500044,5509650,768237,2145425,277152,3114701,183305,0,0,11045033,3201390,5964,100,5964,63.464
2021-11-16 17:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=0, Cell Name=MIRP3009-0, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,10.453,26.32,62.134,78.03,11.546,74609547,61256362,282330,0,1456,1454,118,118,19,19,1982096,280057,4663540,676779,861375,130978,4856173,92859,0,0,8493450,630515,1943,100,1943,54.188
2021-11-16 17:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=1, Cell Name=MIRP3009-1, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,8.534,37.781,27.597,96.956,34.622,111112417,55543308,3527759,0,2188,2185,81,73,550,550,3322320,378320,2423318,279761,3013859,377275,2782658,104348,0,0,13056985,3232076,3768,100,3768,55.186
2021-11-16 17:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=2, Cell Name=MIRP3009-2, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,9.93,34.922,49.386,97.578,15.692,77098619,94058534,155005,0,3433,3425,5,2,95,95,4601631,487482,6447850,749188,2057666,229137,4198565,321159,0,0,13245618,2845896,4853,100,4853,78.966
2021-11-16 17:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=4, Cell Name=MIRP3009-4, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,8.726,36.567,28.688,93.194,34.745,126294349,36075508,1044092,0,1090,1086,20,16,296,296,2193715,228588,1709026,191315,2091672,209938,4920155,88565,0,0,7358718,515092,1584,100,1584,45.696
2021-11-16 17:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=5, Cell Name=MIRP3009-5, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,9.116,43.936,30.651,97.082,25.412,92664405,76272994,1475528,0,2408,2405,2,1,354,354,3831593,423071,2669876,298282,2223883,236984,5299007,157160,0,0,8167560,1749632,3157,100,3157,58.454
2021-11-16 17:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=6, Cell Name=MIRP3009-6, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,9.629,38.157,38.562,97.186,23.281,95861132,74674713,61889,0,1838,1837,6,6,49,49,3528738,356288,3577131,349157,2149908,220500,3804201,102120,0,0,17633301,2020452,2359,100,2359,77.756
2021-11-16 17:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=0, Cell Name=MIRP3010-0, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,9.827,30.9,32.805,97.2,36.295,100803738,69467038,596013,0,1969,1969,33,33,289,289,2890711,317138,3082408,323205,3381728,386209,4392235,136873,0,0,6408324,811039,2505,100,2505,51.356
2021-11-16 17:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=1, Cell Name=MIRP3010-1, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,9.174,52.309,25.062,96.864,22.629,130348615,38386143,1496068,0,1906,1903,490,486,106,106,3761214,396166,1788582,203236,1618831,179656,4870196,165426,0,0,8019130,645749,5154,100,5154,61.228
2021-11-16 17:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=2, Cell Name=MIRP3010-2, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,9.239,41.55,31.101,97.222,27.35,93198491,76980430,568041,0,4342,4331,319,301,92,91,5081762,743983,3879402,481281,3232230,602542,2431418,218603,0,0,26017682,6814987,38659,99.997,38660,88.22
2021-11-16 17:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=4, Cell Name=MIRP3010-4, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,8.845,41.479,24.929,96.512,33.591,118833725,49494403,1275408,0,2439,2437,516,514,242,242,3046611,349752,1826500,214712,2458000,292482,2892278,112864,0,0,10914519,2582592,4002,100,4002,57.956
2021-11-16 17:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=6, Cell Name=MIRP3010-6, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,10.005,34.133,44.378,96.568,21.49,89315502,80005495,389577,0,4150,4148,49,49,250,249,3652640,381486,4753773,491211,2305814,234059,2580094,158672,0,0,5896104,744621,4747,100,4747,51
