,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None,HOST03_pmresult_60_202111161400_202111161500_AJKNewCountersFileHuaweiBI.csv,202111161400_202111161500
2021-11-16 17:00,60,"MUZP4018-Dilota Khirick-UFN-UDG-PDC-FCB-UCP-Gld-8922/Cell:eNodeB Function Name=MUZP4018-Dilota Khirick-UFN-UDG-PDC-FCB-UCP-Gld-8922, Local Cell ID=4, Cell Name=MUZP4018-4, eNodeB ID=54018, Cell FDD TDD indication=CELL_FDD",Reliable,8.754,39.549,20.951,99.208,39.5,85112354,89353248,999719,0,558,558,360,360,73,73,3314810,358552,1752409,193608,3312133,356709,1659098,76221,0,0,6191717,486644,1192,100,1192,51.71,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4018-Dilota Khirick-UFN-UDG-PDC-FCB-UCP-Gld-8922/Cell:eNodeB Function Name=MUZP4018-Dilota Khirick-UFN-UDG-PDC-FCB-UCP-Gld-8922, Local Cell ID=6, Cell Name=MUZP4018-6, eNodeB ID=54018, Cell FDD TDD indication=CELL_FDD",Reliable,9.325,36.795,41.246,73.73,21.959,85724203,42771340,1041874,0,283,282,34,33,61,61,2195315,229639,2460396,257832,1232676,214499,4600507,88032,0,0,6551493,348293,434,100,434,49.438,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936/Cell:eNodeB Function Name=MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936, Local Cell ID=0, Cell Name=MUZP4019-0, eNodeB ID=54019, Cell FDD TDD indication=CELL_FDD",Reliable,8.841,33.055,25.38,97.79,41.565,115502429,57167927,120427,0,1186,1177,15,13,61,61,3002192,411914,2299294,322062,3516967,776053,4094170,107689,0,0,20675487,7523497,2295,100,2295,74.976,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936/Cell:eNodeB Function Name=MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936, Local Cell ID=1, Cell Name=MUZP4019-1, eNodeB ID=54019, Cell FDD TDD indication=CELL_FDD",Reliable,8.456,49.039,16.174,99.83,34.787,136703616,39169500,597602,0,1643,1642,178,176,36,35,3543940,432670,1186482,125103,2474565,346294,3795098,134060,0,0,11026500,1082917,2029,100,2029,59.572,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936/Cell:eNodeB Function Name=MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936, Local Cell ID=2, Cell Name=MUZP4019-2, eNodeB ID=54019, Cell FDD TDD indication=CELL_FDD",Reliable,7.412,36.366,12.031,93.07,51.603,144925096,18083783,1297333,0,612,612,108,89,32,31,1702199,208212,566398,65648,2388539,322361,2361580,49913,0,0,10230583,1302101,914,100,914,49.52,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936/Cell:eNodeB Function Name=MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936, Local Cell ID=4, Cell Name=MUZP4019-4, eNodeB ID=54019, Cell FDD TDD indication=CELL_FDD",Reliable,7.821,26.315,24.679,93.016,49.007,139257869,24920243,119625,0,754,754,5,4,56,56,1579798,182737,1492327,160659,2942015,340421,1177178,41770,0,0,11157064,1467872,910,100,910,62.002,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936/Cell:eNodeB Function Name=MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936, Local Cell ID=5, Cell Name=MUZP4019-5, eNodeB ID=54019, Cell FDD TDD indication=CELL_FDD",Reliable,7.922,44.236,7.481,98.806,48.283,153719792,20817874,183444,0,907,907,16,16,29,29,2297463,292251,385527,52436,2378644,447969,2474466,54940,0,0,8355404,854945,984,100,984,50.458,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936/Cell:eNodeB Function Name=MUZP4019-Chattar Bagh-UFN-UDG-PDC-FCB-UCP-Gld-8936, Local Cell ID=6, Cell Name=MUZP4019-6, eNodeB ID=54019, Cell FDD TDD indication=CELL_FDD",Reliable,7.973,37.476,7.259,91.99,55.265,156824271,5511118,112431,0,911,911,6,6,39,39,1615461,213727,316414,37901,2405863,291633,1408381,33573,0,0,10094655,935180,1219,100,1219,47.212,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761/Cell:eNodeB Function Name=MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761, Local Cell ID=0, Cell Name=MUZP4022-0, eNodeB ID=54022, Cell FDD TDD indication=CELL_FDD",Reliable,9.295,33.97,49.569,75.686,16.46,110611410,22398010,13017,0,609,608,1,1,1,1,1771514,207569,2617364,270508,851254,107722,1329961,18075,0,0,13146658,1779122,3382,100,3382,65.14,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761/Cell:eNodeB Function Name=MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761, Local Cell ID=1, Cell Name=MUZP4022-1, eNodeB ID=54022, Cell FDD TDD indication=CELL_FDD",Reliable,8.73,45.788,30.167,97.582,24.045,140943363,30339851,789618,0,3854,3841,954,951,30,30,3261878,483679,2155021,312653,1617636,349303,2595186,212755,0,0,16610389,4440150,91558,99.993,91564,70.07,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761/Cell:eNodeB Function Name=MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761, Local Cell ID=2, Cell Name=MUZP4022-2, eNodeB ID=54022, Cell FDD TDD indication=CELL_FDD",Reliable,6.163,19.333,0.307,96.398,80.36,107364203,62687209,232084,0,880,879,58,58,91,84,1202253,167009,13256,8459,4997596,693769,683027,30312,0,0,14022228,1239609,3171,100,3171,57.192,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761/Cell:eNodeB Function Name=MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761, Local Cell ID=5, Cell Name=MUZP4022-5, eNodeB ID=54022, Cell FDD TDD indication=CELL_FDD",Reliable,5.814,10.417,0.901,97.656,88.682,106116015,66281208,240257,0,2044,2043,99,99,113,100,654041,112216,48595,17687,5847538,675947,3829702,165328,0,0,12865695,1437471,4457,100,4457,61.062,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761/Cell:eNodeB Function Name=MUZP4022-Rangla-UFN-UDG-PDC-FCB-UCP-Gld-8761, Local Cell ID=6, Cell Name=MUZP4022-6, eNodeB ID=54022, Cell FDD TDD indication=CELL_FDD",Reliable,8.279,53.195,14.014,90.986,32.791,135364091,22845028,2420782,0,1235,1232,338,338,59,59,2695115,303394,694936,95023,1650381,198021,1101886,33957,0,0,12032542,1137018,3447,100,3447,55.738,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4023-Dir Kot Bazar-UFN-UDG-PDC-FCB-UCP-Gld-8928/Cell:eNodeB Function Name=MUZP4023-Dir Kot Bazar-UFN-UDG-PDC-FCB-UCP-Gld-8928, Local Cell ID=0, Cell Name=MUZP4023-0, eNodeB ID=54023, Cell FDD TDD indication=CELL_FDD",Reliable,9.653,35.431,45.676,97.838,18.893,125286119,46402553,1191202,0,353,347,123,120,17,17,2802982,454911,3609047,590898,1437982,299239,3143252,256859,0,0,7157656,1803103,6369,100,6369,60.806,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4023-Dir Kot Bazar-UFN-UDG-PDC-FCB-UCP-Gld-8928/Cell:eNodeB Function Name=MUZP4023-Dir Kot Bazar-UFN-UDG-PDC-FCB-UCP-Gld-8928, Local Cell ID=1, Cell Name=MUZP4023-1, eNodeB ID=54023, Cell FDD TDD indication=CELL_FDD",Reliable,10.778,31.035,52.283,92.834,16.681,98512126,64925602,516293,0,591,589,88,87,133,133,2817069,304925,4796892,462531,1507738,170329,4182389,192250,0,0,7625546,808272,1304,100,1304,61.898,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4023-Dir Kot Bazar-UFN-UDG-PDC-FCB-UCP-Gld-8928/Cell:eNodeB Function Name=MUZP4023-Dir Kot Bazar-UFN-UDG-PDC-FCB-UCP-Gld-8928, Local Cell ID=4, Cell Name=MUZP4023-4, eNodeB ID=54023, Cell FDD TDD indication=CELL_FDD",Reliable,7.735,35.137,6.421,41.582,58.441,50055289,21289640,359092,0,90,90,39,39,126,126,800628,86651,146046,16099,1350621,125118,3310355,50831,0,0,4651012,128113,280,100,280,37.814,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4024-Rawalakot Airport-PVT-PDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MUZP4024-Rawalakot Airport-PVT-PDG-PDC-FCB-Slv, Local Cell ID=0, Cell Name=MUZP4024-0, eNodeB ID=54024, Cell FDD TDD indication=CELL_FDD",Reliable,7.596,33.704,14.489,99.79,51.807,125585500,47684904,3175250,0,590,590,320,320,47,47,2143969,260462,903827,129812,3301317,394553,1770211,49143,0,0,7723417,357776,1115,100,1115,51.422,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4024-Rawalakot Airport-PVT-PDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MUZP4024-Rawalakot Airport-PVT-PDG-PDC-FCB-Slv, Local Cell ID=1, Cell Name=MUZP4024-1, eNodeB ID=54024, Cell FDD TDD indication=CELL_FDD",Reliable,9.125,45.039,9.887,99.58,45.074,115423212,60054806,585708,0,1185,1185,162,160,86,86,3850099,472889,846459,102523,3659793,666623,3566332,160101,0,0,9277547,805981,1522,100,1522,69.496,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4024-Rawalakot Airport-PVT-PDG-PDC-FCB-Slv/Cell:eNodeB Function Name=MUZP4024-Rawalakot Airport-PVT-PDG-PDC-FCB-Slv, Local Cell ID=2, Cell Name=MUZP4024-2, eNodeB ID=54024, Cell FDD TDD indication=CELL_FDD",Reliable,8.146,44.273,15.442,99.224,40.284,116294215,58638579,531475,0,2226,2224,320,320,98,98,3544191,412404,1240209,139831,3202664,397430,2796626,96270,0,0,8832474,922660,3111,100,3111,48.562,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914/Cell:eNodeB Function Name=MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914, Local Cell ID=0, Cell Name=MUZP4025-0, eNodeB ID=54025, Cell FDD TDD indication=CELL_FDD",Reliable,9.276,41.53,31.742,97.776,26.728,106488088,66142608,177705,0,2448,2447,56,56,2,2,3327994,375586,2553121,277538,2146377,237178,3011288,133318,0,0,14170493,1455932,5498,100,5498,72.166,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914/Cell:eNodeB Function Name=MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914, Local Cell ID=1, Cell Name=MUZP4025-1, eNodeB ID=54025, Cell FDD TDD indication=CELL_FDD",Reliable,7.783,59.787,8.431,95.92,31.783,112611542,56254626,604959,0,1558,1557,277,275,2,2,4336699,492003,601642,79254,2276875,290099,2109453,83009,0,0,9754957,808076,2691,100,2691,59.036,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914/Cell:eNodeB Function Name=MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914, Local Cell ID=2, Cell Name=MUZP4025-2, eNodeB ID=54025, Cell FDD TDD indication=CELL_FDD",Reliable,10.403,34.659,33.337,86.574,32.004,121709307,30846335,103752,0,969,969,7,6,16,16,1997395,220240,1951748,181256,1800292,247467,4748771,211531,0,0,11044818,1331936,1139,100,1139,72.194,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914/Cell:eNodeB Function Name=MUZP4025-Jandali Trar Kal-UFN-UDG-PDC-FCB-UCP-Slv-8914, Local Cell ID=5, Cell Name=MUZP4025-5, eNodeB ID=54025, Cell FDD TDD indication=CELL_FDD",Reliable,8.89,39.452,22.009,89.378,38.539,139753436,16413853,1574190,0,1540,1539,218,218,12,12,2074179,217536,1149728,128739,2008712,229972,3176657,74074,0,0,10036598,935374,1911,100,1911,53.532,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=0, Cell Name=MUZP4028-0, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,8.026,44.188,14.228,98.846,41.585,129183851,44015624,1545824,0,1183,1183,14,14,490,489,2918802,301620,929871,107039,2720859,309837,6204879,137359,0,0,5980887,339708,1795,100,1795,41.578,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=1, Cell Name=MUZP4028-1, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,8.44,38.546,38.173,99.126,23.281,114845470,58809429,1689929,0,2308,2307,626,626,209,209,3268450,345173,3172591,406093,1936398,246127,2162172,112423,0,0,4493262,559127,3296,100,3296,45.398,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=2, Cell Name=MUZP4028-2, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,9.648,36.163,41.28,99.978,22.557,107380901,68910721,491745,0,3533,3532,169,168,528,528,3510347,555905,4101093,540434,2168173,368190,1900518,131182,0,0,15599618,2528821,4949,100,4949,77.476,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=3, Cell Name=MUZP4028-3, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,7.166,47.937,9.18,99.546,42.882,151320501,21066025,3617015,0,1819,1818,95,95,848,848,2855599,388532,533889,87388,2529055,372969,3674172,116477,0,0,8458992,1238389,3294,100,3294,50.102,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=4, Cell Name=MUZP4028-4, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,7.12,53.213,3.37,98.586,43.417,149510367,20353199,4455122,0,1454,1453,303,302,673,673,2788448,353730,166717,32265,2304639,259098,2290296,74732,0,0,7810517,793414,2825,100,2825,48.458,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=5, Cell Name=MUZP4028-5, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,7.551,44.384,31.673,98.562,23.943,96466249,77146934,874796,0,2151,2148,152,152,432,432,3859937,401347,2737213,303710,2081923,216827,2216789,90607,0,0,1018305,85717,3129,100,3129,29.756,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt/Cell:eNodeB Function Name=MUZP4028-Bagh City-PVT-PDG-PDC-FCB-Plt, Local Cell ID=7, Cell Name=MUZP4028-7, eNodeB ID=54028, Cell FDD TDD indication=CELL_FDD",Reliable,6.828,36.725,8.835,67.234,54.44,80799617,35982778,1102405,0,395,395,91,91,145,145,1443428,164934,345495,41433,2150704,233516,4362930,84899,0,0,4754952,335073,933,100,933,37.094,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4029-Thota Malsi-PVT-PDG-PDC-Slv/Cell:eNodeB Function Name=MUZP4029-Thota Malsi-PVT-PDG-PDC-Slv, Local Cell ID=0, Cell Name=MUZP4029-0, eNodeB ID=54029, Cell FDD TDD indication=CELL_FDD",Reliable,7.277,20.225,2.308,7.432,77.467,9559831,292524,670760,0,4,4,18,18,33,33,46452,6946,5069,1025,189035,15493,20231,510,0,0,1036049,99886,69,100,69,13.334,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4029-Thota Malsi-PVT-PDG-PDC-Slv/Cell:eNodeB Function Name=MUZP4029-Thota Malsi-PVT-PDG-PDC-Slv, Local Cell ID=1, Cell Name=MUZP4029-1, eNodeB ID=54029, Cell FDD TDD indication=CELL_FDD",Reliable,11.061,33.839,52.553,94.968,13.608,66435384,100286881,1053493,0,479,474,330,329,45,45,3741422,440810,5855143,639945,1371657,310183,2333102,111494,0,0,11168040,4578336,2394,100,2394,60.038,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4029-Thota Malsi-PVT-PDG-PDC-Slv/Cell:eNodeB Function Name=MUZP4029-Thota Malsi-PVT-PDG-PDC-Slv, Local Cell ID=2, Cell Name=MUZP4029-2, eNodeB ID=54029, Cell FDD TDD indication=CELL_FDD",Reliable,10.456,28.847,43.018,53.122,28.135,70246023,21929295,390214,0,246,245,91,84,29,29,922791,101148,1390128,136823,898355,100329,150653,11578,0,0,2285311,567746,1538,100,1538,20.862,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910/Cell:eNodeB Function Name=MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910, Local Cell ID=0, Cell Name=MUZP4030-0, eNodeB ID=54030, Cell FDD TDD indication=CELL_FDD",Reliable,8.126,38.874,26.683,97.764,34.442,106441088,65984332,373978,0,2154,2151,96,96,75,75,3016376,338356,2078390,224321,2626024,346267,2456422,108889,0,0,9967125,2468602,2699,100,2699,52.974,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910/Cell:eNodeB Function Name=MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910, Local Cell ID=1, Cell Name=MUZP4030-1, eNodeB ID=54030, Cell FDD TDD indication=CELL_FDD",Reliable,7.289,41.607,10.043,97.322,48.35,115262401,55222245,1508987,0,2134,2130,146,146,204,203,2794245,379481,657694,108380,3154573,533451,1157081,48600,0,0,13617399,1463515,2692,100,2692,60.174,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910/Cell:eNodeB Function Name=MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910, Local Cell ID=2, Cell Name=MUZP4030-2, eNodeB ID=54030, Cell FDD TDD indication=CELL_FDD",Reliable,8.345,40.374,22.254,96.778,37.372,140101573,30821801,104431,0,533,530,25,25,3,3,2490082,263253,1383300,134360,2308960,239666,3236824,53502,0,0,8695040,507111,591,100,591,52.384,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910/Cell:eNodeB Function Name=MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910, Local Cell ID=4, Cell Name=MUZP4030-4, eNodeB ID=54030, Cell FDD TDD indication=CELL_FDD",Reliable,6.946,35.263,6.503,96.538,58.234,137328925,31950570,1300442,0,1473,1471,192,191,162,162,2097554,251408,386505,46707,3526311,352874,2187146,67907,0,0,11480521,1319872,3378,99.911,3381,56.056,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910/Cell:eNodeB Function Name=MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910, Local Cell ID=5, Cell Name=MUZP4030-5, eNodeB ID=54030, Cell FDD TDD indication=CELL_FDD",Reliable,9.3,45.45,34.144,97.822,20.406,119785434,52453822,597142,0,2583,2575,427,411,26,26,4011156,419196,3010333,318002,1798941,190189,1808897,136930,0,0,11680200,1981415,19689,99.985,19692,67.024,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910/Cell:eNodeB Function Name=MUZP4030-Nahria Sharif-UFN-UDG-PDC-FCB-UCP-Plt-8910, Local Cell ID=6, Cell Name=MUZP4030-6, eNodeB ID=54030, Cell FDD TDD indication=CELL_FDD",Reliable,9.332,41.033,35.348,97.862,23.619,116265332,56393727,307599,0,2436,2424,193,187,5,4,3505899,348057,3007286,312718,2005088,213235,1725137,101326,0,0,8578087,1599249,5415,100,5415,56.33,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4031-Kna Prath-UFN-UDG-PDC-FCB-UCP-Slv-8909/Cell:eNodeB Function Name=MUZP4031-Kna Prath-UFN-UDG-PDC-FCB-UCP-Slv-8909, Local Cell ID=0, Cell Name=MUZP4031-0, eNodeB ID=54031, Cell FDD TDD indication=CELL_FDD",Reliable,9.998,32.828,30.658,82.006,36.514,94102727,47390983,2955916,0,552,551,817,815,111,111,2183055,287364,2060991,246102,2334021,413720,5386372,108968,0,0,6862268,1063973,1800,100,1800,46.322,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4031-Kna Prath-UFN-UDG-PDC-FCB-UCP-Slv-8909/Cell:eNodeB Function Name=MUZP4031-Kna Prath-UFN-UDG-PDC-FCB-UCP-Slv-8909, Local Cell ID=1, Cell Name=MUZP4031-1, eNodeB ID=54031, Cell FDD TDD indication=CELL_FDD",Reliable,9.099,34.61,45.801,98.714,19.589,134343309,39716731,452622,0,201,201,94,92,125,125,1793547,259821,2450070,267279,985867,176326,2417256,71463,0,0,7253196,342444,457,100,457,45.094,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
2021-11-16 17:00,60,"MUZP4031-Kna Prath-UFN-UDG-PDC-FCB-UCP-Slv-8909/Cell:eNodeB Function Name=MUZP4031-Kna Prath-UFN-UDG-PDC-FCB-UCP-Slv-8909, Local Cell ID=2, Cell Name=MUZP4031-2, eNodeB ID=54031, Cell FDD TDD indication=CELL_FDD",Reliable,8.446,44.414,32.784,99.398,22.802,103512579,71812381,582850,0,577,576,63,63,122,122,3414805,373328,2522173,274015,1744475,200293,2388638,107155,0,0,3106911,188725,1184,100,1184,40.926,HOST03_pmresult_60_202111161700_202111161800_AJKNewCountersFileHuaweiBI.csv,202111161700_202111161800
